iteration,cost,l1_n1_w0,l1_n1_w1,l1_n1_w2,l1_n2_w0,l1_n2_w1,l1_n2_w2,l2_n1_w0,l2_n1_w1,l2_n1_w2
4675,0.6254,-0.16669993,-0.13513397,-2.5351555,-1.6402848,0.8614252,2.0658534,-0.16669993,-0.45255196,2.106936
4676,0.6253,-0.16666593,-0.13564448,-2.5368817,-1.6414262,0.8617518,2.0676835,-0.16666593,-0.45328128,2.1088767
4677,0.6252,-0.1666317,-0.1361561,-2.5386086,-1.6425678,0.8620793,2.069514,-0.1666317,-0.45401198,2.1108181
4678,0.6251,-0.16659726,-0.13666883,-2.540336,-1.6437095,0.86240786,2.071345,-0.16659726,-0.454744,2.1127605
4679,0.625,-0.1665626,-0.13718268,-2.5420637,-1.6448516,0.86273736,2.0731769,-0.1665626,-0.45547742,2.1147037
4680,0.6248,-0.16652772,-0.13769765,-2.543792,-1.6459938,0.86306787,2.075009,-0.16652772,-0.4562122,2.1166475
4681,0.6247,-0.16649263,-0.13821374,-2.5455208,-1.6471362,0.8633993,2.0768418,-0.16649263,-0.4569483,2.1185923
4682,0.6246,-0.16645731,-0.13873094,-2.5472503,-1.6482788,0.8637318,2.0786753,-0.16645731,-0.4576858,2.1205378
4683,0.6245,-0.16642177,-0.13924927,-2.5489802,-1.6494217,0.86406523,2.0805092,-0.16642177,-0.45842466,2.1224842
4684,0.6243,-0.16638601,-0.13976872,-2.5507107,-1.6505647,0.8643997,2.0823436,-0.16638601,-0.4591649,2.1244314
4685,0.6242,-0.16635002,-0.1402893,-2.5524416,-1.6517079,0.86473507,2.0841787,-0.16635002,-0.4599065,2.1263793
4686,0.6241,-0.16631381,-0.14081103,-2.554173,-1.6528513,0.8650715,2.0860143,-0.16631381,-0.46064946,2.128328
4687,0.624,-0.16627738,-0.14133388,-2.5559049,-1.6539949,0.8654089,2.0878503,-0.16627738,-0.46139383,2.1302776
4688,0.6238,-0.16624072,-0.14185786,-2.5576372,-1.6551387,0.8657473,2.0896869,-0.16624072,-0.46213958,2.132228
4689,0.6237,-0.16620383,-0.14238298,-2.55937,-1.6562827,0.86608666,2.091524,-0.16620383,-0.4628867,2.134179
4690,0.6236,-0.16616671,-0.14290923,-2.5611036,-1.6574268,0.86642706,2.0933616,-0.16616671,-0.4636352,2.136131
4691,0.6235,-0.16612937,-0.14343663,-2.5628376,-1.6585712,0.8667685,2.0951998,-0.16612937,-0.4643851,2.1380837
4692,0.6233,-0.16609178,-0.14396517,-2.564572,-1.6597158,0.8671109,2.0970385,-0.16609178,-0.46513638,2.1400373
4693,0.6232,-0.16605398,-0.14449486,-2.566307,-1.6608605,0.86745435,2.0988777,-0.16605398,-0.46588907,2.1419916
4694,0.6231,-0.16601594,-0.1450257,-2.5680425,-1.6620054,0.8677988,2.1007173,-0.16601594,-0.46664315,2.1439466
4695,0.623,-0.16597766,-0.14555769,-2.5697784,-1.6631505,0.8681443,2.1025574,-0.16597766,-0.46739864,2.1459026
4696,0.6228,-0.16593914,-0.14609082,-2.5715148,-1.6642958,0.86849076,2.104398,-0.16593914,-0.46815553,2.1478593
4697,0.6227,-0.1659004,-0.1466251,-2.5732517,-1.6654413,0.86883825,2.106239,-0.1659004,-0.46891382,2.1498168
4698,0.6226,-0.16586141,-0.14716054,-2.574989,-1.6665869,0.86918676,2.1080806,-0.16586141,-0.4696735,2.151775
4699,0.6225,-0.1658222,-0.14769715,-2.576727,-1.6677327,0.86953634,2.1099226,-0.1658222,-0.4704346,2.1537337
4700,0.6223,-0.16578272,-0.14823492,-2.5784652,-1.6688787,0.86988693,2.1117651,-0.16578272,-0.4711971,2.1556935
4701,0.6222,-0.16574301,-0.14877385,-2.580204,-1.6700249,0.87023854,2.1136084,-0.16574301,-0.471961,2.157654
4702,0.6221,-0.16570306,-0.14931394,-2.581943,-1.6711712,0.8705912,2.115452,-0.16570306,-0.47272632,2.1596153
4703,0.622,-0.16566287,-0.1498552,-2.5836825,-1.6723176,0.8709449,2.1172962,-0.16566287,-0.47349304,2.1615772
4704,0.6218,-0.16562243,-0.15039763,-2.5854225,-1.6734643,0.8712996,2.1191406,-0.16562243,-0.4742612,2.16354
4705,0.6217,-0.16558175,-0.15094122,-2.587163,-1.6746111,0.8716554,2.1209855,-0.16558175,-0.47503078,2.1655033
4706,0.6216,-0.16554081,-0.151486,-2.588904,-1.6757581,0.8720122,2.1228309,-0.16554081,-0.47580177,2.1674674
4707,0.6215,-0.16549964,-0.15203194,-2.5906453,-1.6769053,0.87237006,2.1246767,-0.16549964,-0.47657418,2.1694324
4708,0.6213,-0.16545822,-0.15257907,-2.5923872,-1.6780525,0.87272894,2.126523,-0.16545822,-0.47734803,2.1713982
4709,0.6212,-0.16541654,-0.15312737,-2.5941296,-1.6792,0.8730889,2.1283698,-0.16541654,-0.4781233,2.1733646
4710,0.6211,-0.1653746,-0.15367687,-2.5958722,-1.6803477,0.8734499,2.130217,-0.1653746,-0.47890002,2.1753318
4711,0.6209,-0.16533242,-0.15422754,-2.5976152,-1.6814954,0.873812,2.1320648,-0.16533242,-0.47967815,2.1772997
4712,0.6208,-0.16528998,-0.1547794,-2.5993588,-1.6826434,0.87417513,2.133913,-0.16528998,-0.48045772,2.1792684
4713,0.6207,-0.16524729,-0.15533246,-2.6011028,-1.6837915,0.8745393,2.1357617,-0.16524729,-0.48123875,2.1812377
4714,0.6206,-0.16520435,-0.15588671,-2.602847,-1.6849397,0.8749046,2.137611,-0.16520435,-0.4820212,2.1832078
4715,0.6204,-0.16516115,-0.15644215,-2.6045918,-1.6860882,0.8752709,2.1394603,-0.16516115,-0.48280513,2.1851785
4716,0.6203,-0.16511768,-0.15699878,-2.606337,-1.6872368,0.8756383,2.1413102,-0.16511768,-0.48359048,2.18715
4717,0.6202,-0.16507396,-0.15755661,-2.6080828,-1.6883855,0.8760068,2.1431606,-0.16507396,-0.4843773,2.1891222
4718,0.6201,-0.16502997,-0.15811564,-2.6098287,-1.6895343,0.87637633,2.1450114,-0.16502997,-0.48516554,2.191095
4719,0.6199,-0.16498573,-0.15867588,-2.6115751,-1.6906834,0.87674695,2.1468625,-0.16498573,-0.48595524,2.1930687
4720,0.6198,-0.16494122,-0.15923733,-2.613322,-1.6918325,0.87711865,2.148714,-0.16494122,-0.4867464,2.195043
4721,0.6197,-0.16489644,-0.15979998,-2.6150692,-1.6929818,0.8774914,2.150566,-0.16489644,-0.48753902,2.1970181
4722,0.6195,-0.1648514,-0.16036384,-2.6168168,-1.6941313,0.8778653,2.1524186,-0.1648514,-0.4883331,2.1989937
4723,0.6194,-0.16480608,-0.1609289,-2.6185648,-1.6952808,0.8782403,2.1542714,-0.16480608,-0.48912865,2.20097
4724,0.6193,-0.1647605,-0.16149518,-2.6203132,-1.6964306,0.87861633,2.1561246,-0.1647605,-0.48992565,2.202947
4725,0.6192,-0.16471465,-0.16206267,-2.622062,-1.6975805,0.87899345,2.1579783,-0.16471465,-0.49072415,2.2049246
4726,0.619,-0.16466853,-0.16263139,-2.6238112,-1.6987305,0.8793717,2.1598322,-0.16466853,-0.4915241,2.206903
4727,0.6189,-0.16462214,-0.16320133,-2.6255608,-1.6998806,0.879751,2.1616867,-0.16462214,-0.4923255,2.208882
4728,0.6188,-0.16457549,-0.1637725,-2.6273108,-1.7010309,0.8801315,2.1635416,-0.16457549,-0.49312842,2.210862
4729,0.6186,-0.16452855,-0.16434488,-2.629061,-1.7021812,0.880513,2.1653967,-0.16452855,-0.4939328,2.2128422
4730,0.6185,-0.16448133,-0.16491848,-2.6308117,-1.7033317,0.8808957,2.1672523,-0.16448133,-0.49473867,2.2148232
4731,0.6184,-0.16443384,-0.16549332,-2.6325626,-1.7044823,0.8812794,2.1691084,-0.16443384,-0.495546,2.216805
4732,0.6183,-0.16438606,-0.16606939,-2.634314,-1.705633,0.8816643,2.1709647,-0.16438606,-0.49635485,2.2187874
4733,0.6181,-0.16433801,-0.16664669,-2.636066,-1.706784,0.8820503,2.1728215,-0.16433801,-0.49716517,2.2207706
4734,0.618,-0.16428967,-0.16722523,-2.637818,-1.7079351,0.8824374,2.1746786,-0.16428967,-0.497977,2.2227542
4735,0.6179,-0.16424105,-0.167805,-2.6395705,-1.7090863,0.8828256,2.176536,-0.16424105,-0.4987903,2.2247386
4736,0.6177,-0.16419214,-0.16838601,-2.6413233,-1.7102376,0.88321495,2.1783938,-0.16419214,-0.4996051,2.2267237
4737,0.6176,-0.16414295,-0.16896826,-2.6430764,-1.7113891,0.8836054,2.180252,-0.16414295,-0.5004214,2.2287095
4738,0.6175,-0.16409348,-0.16955176,-2.64483,-1.7125406,0.883997,2.1821108,-0.16409348,-0.5012392,2.2306957
4739,0.6173,-0.16404372,-0.17013651,-2.6465838,-1.7136923,0.88438976,2.1839697,-0.16404372,-0.50205845,2.2326827
4740,0.6172,-0.16399367,-0.1707225,-2.648338,-1.7148441,0.8847836,2.1858292,-0.16399367,-0.50287926,2.2346704
4741,0.6171,-0.16394334,-0.17130974,-2.6500926,-1.7159959,0.8851786,2.1876888,-0.16394334,-0.50370157,2.2366586
4742,0.617,-0.1638927,-0.17189823,-2.6518476,-1.7171478,0.88557476,2.1895487,-0.1638927,-0.50452536,2.2386475
4743,0.6168,-0.16384177,-0.17248799,-2.6536028,-1.7182999,0.885972,2.191409,-0.16384177,-0.5053507,2.240637
4744,0.6167,-0.16379055,-0.173079,-2.6553583,-1.719452,0.8863704,2.1932697,-0.16379055,-0.50617754,2.2426271
4745,0.6166,-0.16373904,-0.17367128,-2.6571143,-1.7206043,0.88677,2.1951308,-0.16373904,-0.50700593,2.244618
4746,0.6164,-0.16368723,-0.1742648,-2.6588705,-1.7217567,0.88717073,2.1969922,-0.16368723,-0.5078358,2.2466094
4747,0.6163,-0.1636351,-0.1748596,-2.660627,-1.7229092,0.8875726,2.198854,-0.1636351,-0.50866723,2.2486014
4748,0.6162,-0.16358268,-0.17545566,-2.6623838,-1.7240618,0.88797563,2.200716,-0.16358268,-0.50950015,2.2505941
4749,0.616,-0.16352996,-0.17605299,-2.664141,-1.7252146,0.8883798,2.2025783,-0.16352996,-0.5103346,2.2525873
4750,0.6159,-0.16347694,-0.1766516,-2.6658983,-1.7263674,0.8887852,2.204441,-0.16347694,-0.5111706,2.2545812
4751,0.6158,-0.16342361,-0.17725147,-2.6676562,-1.7275202,0.8891917,2.206304,-0.16342361,-0.51200813,2.2565756
4752,0.6157,-0.16336998,-0.17785263,-2.6694143,-1.7286732,0.8895994,2.2081673,-0.16336998,-0.5128472,2.2585707
4753,0.6155,-0.16331604,-0.17845505,-2.6711726,-1.7298263,0.8900082,2.210031,-0.16331604,-0.5136878,2.2605662
4754,0.6154,-0.16326179,-0.17905876,-2.6729312,-1.7309796,0.89041823,2.211895,-0.16326179,-0.51452994,2.2625625
4755,0.6153,-0.16320722,-0.17966375,-2.6746902,-1.7321328,0.89082944,2.2137592,-0.16320722,-0.51537365,2.2645593
4756,0.6151,-0.16315234,-0.18027002,-2.6764495,-1.7332861,0.8912418,2.2156236,-0.16315234,-0.51621884,2.2665567
4757,0.615,-0.16309714,-0.18087758,-2.678209,-1.7344396,0.8916553,2.2174885,-0.16309714,-0.5170656,2.2685547
4758,0.6149,-0.16304164,-0.18148643,-2.6799688,-1.7355932,0.89207006,2.2193537,-0.16304164,-0.5179139,2.2705534
4759,0.6147,-0.16298582,-0.18209657,-2.6817288,-1.7367468,0.892486,2.221219,-0.16298582,-0.5187637,2.2725525
4760,0.6146,-0.16292967,-0.182708,-2.6834893,-1.7379005,0.8929031,2.2230847,-0.16292967,-0.5196152,2.2745523
4761,0.6145,-0.16287321,-0.18332072,-2.68525,-1.7390543,0.8933214,2.2249508,-0.16287321,-0.5204682,2.2765527
4762,0.6143,-0.16281642,-0.18393473,-2.687011,-1.7402081,0.8937409,2.2268171,-0.16281642,-0.5213227,2.2785537
4763,0.6142,-0.16275932,-0.18455006,-2.6887722,-1.7413621,0.8941616,2.2286837,-0.16275932,-0.5221788,2.2805552
4764,0.6141,-0.16270189,-0.18516669,-2.6905336,-1.7425162,0.89458346,2.2305505,-0.16270189,-0.5230365,2.2825572
4765,0.6139,-0.16264413,-0.18578461,-2.6922953,-1.7436702,0.89500654,2.2324176,-0.16264413,-0.52389574,2.28456
4766,0.6138,-0.16258605,-0.18640384,-2.6940572,-1.7448244,0.8954308,2.2342849,-0.16258605,-0.52475655,2.2865632
4767,0.6137,-0.16252764,-0.18702438,-2.6958194,-1.7459787,0.8958563,2.2361526,-0.16252764,-0.5256189,2.288567
4768,0.6135,-0.1624689,-0.18764624,-2.6975818,-1.747133,0.89628303,2.2380207,-0.1624689,-0.5264829,2.2905715
4769,0.6134,-0.16240983,-0.1882694,-2.6993444,-1.7482874,0.89671093,2.239889,-0.16240983,-0.5273484,2.2925763
4770,0.6133,-0.16235042,-0.18889388,-2.7011073,-1.7494419,0.8971401,2.2417574,-0.16235042,-0.5282155,2.294582
4771,0.6131,-0.16229068,-0.18951969,-2.7028704,-1.7505964,0.89757043,2.243626,-0.16229068,-0.5290842,2.296588
4772,0.613,-0.1622306,-0.1901468,-2.7046337,-1.751751,0.89800197,2.245495,-0.1622306,-0.5299545,2.2985945
4773,0.6129,-0.16217017,-0.19077525,-2.7063973,-1.7529056,0.89843476,2.2473643,-0.16217017,-0.5308264,2.3006017
4774,0.6127,-0.1621094,-0.19140501,-2.708161,-1.7540603,0.8988688,2.2492337,-0.1621094,-0.53169984,2.3026094
4775,0.6126,-0.16204831,-0.1920361,-2.7099252,-1.755215,0.89930403,2.2511034,-0.16204831,-0.5325749,2.3046176
4776,0.6125,-0.16198686,-0.19266853,-2.7116895,-1.7563698,0.8997405,2.2529733,-0.16198686,-0.53345156,2.3066263
4777,0.6123,-0.16192506,-0.19330227,-2.713454,-1.7575247,0.90017825,2.2548435,-0.16192506,-0.53432983,2.3086357
4778,0.6122,-0.16186292,-0.19393735,-2.7152188,-1.7586796,0.9006172,2.2567139,-0.16186292,-0.5352097,2.3106456
4779,0.6121,-0.16180044,-0.19457376,-2.7169838,-1.7598346,0.90105736,2.2585845,-0.16180044,-0.5360912,2.312656
4780,0.6119,-0.1617376,-0.19521151,-2.718749,-1.7609897,0.9014988,2.2604554,-0.1617376,-0.5369743,2.3146667
4781,0.6118,-0.16167443,-0.1958506,-2.7205145,-1.7621448,0.9019415,2.2623265,-0.16167443,-0.537859,2.316678
4782,0.6117,-0.16161089,-0.19649102,-2.7222803,-1.7633,0.9023854,2.2641978,-0.16161089,-0.53874534,2.31869
4783,0.6115,-0.16154699,-0.1971328,-2.7240462,-1.7644551,0.9028306,2.2660694,-0.16154699,-0.5396333,2.3207026
4784,0.6114,-0.16148274,-0.19777592,-2.7258124,-1.7656103,0.90327704,2.2679412,-0.16148274,-0.5405228,2.3227155
4785,0.6113,-0.16141813,-0.19842038,-2.7275786,-1.7667656,0.90372473,2.2698133,-0.16141813,-0.54141396,2.324729
4786,0.6111,-0.16135316,-0.19906619,-2.729345,-1.7679209,0.9041737,2.2716856,-0.16135316,-0.5423067,2.326743
4787,0.611,-0.16128783,-0.19971336,-2.7311118,-1.7690762,0.90462387,2.2735581,-0.16128783,-0.54320115,2.3287573
4788,0.6109,-0.16122213,-0.2003619,-2.7328787,-1.7702316,0.9050754,2.2754307,-0.16122213,-0.5440972,2.3307722
4789,0.6107,-0.16115607,-0.20101178,-2.7346458,-1.771387,0.9055281,2.2773035,-0.16115607,-0.54499483,2.3327878
4790,0.6106,-0.16108964,-0.20166302,-2.7364132,-1.7725425,0.90598214,2.2791765,-0.16108964,-0.54589415,2.3348038
4791,0.6105,-0.16102284,-0.20231561,-2.7381806,-1.773698,0.90643746,2.2810497,-0.16102284,-0.54679507,2.3368204
4792,0.6103,-0.16095568,-0.20296958,-2.7399483,-1.7748535,0.906894,2.2829232,-0.16095568,-0.54769766,2.3388374
4793,0.6102,-0.16088815,-0.2036249,-2.7417161,-1.776009,0.9073519,2.284797,-0.16088815,-0.54860187,2.340855
4794,0.6101,-0.16082023,-0.2042816,-2.7434843,-1.7771646,0.90781105,2.2866707,-0.16082023,-0.54950774,2.3428729
4795,0.6099,-0.16075194,-0.20493966,-2.7452524,-1.7783202,0.9082715,2.2885447,-0.16075194,-0.5504152,2.3448913
4796,0.6098,-0.16068327,-0.2055991,-2.7470207,-1.7794758,0.9087332,2.2904189,-0.16068327,-0.55132437,2.3469102
4797,0.6096,-0.16061424,-0.2062599,-2.7487893,-1.7806314,0.9091962,2.2922933,-0.16061424,-0.5522352,2.3489296
4798,0.6095,-0.16054481,-0.20692208,-2.750558,-1.781787,0.9096605,2.2941678,-0.16054481,-0.5531477,2.3509495
4799,0.6094,-0.160475,-0.20758565,-2.7523267,-1.7829428,0.91012615,2.2960424,-0.160475,-0.5540618,2.35297
4800,0.6092,-0.1604048,-0.2082506,-2.7540958,-1.7840985,0.91059303,2.2979174,-0.1604048,-0.55497754,2.3549907
4801,0.6091,-0.16033423,-0.20891692,-2.7558649,-1.7852542,0.9110612,2.2997925,-0.16033423,-0.555895,2.357012
4802,0.609,-0.16026326,-0.20958462,-2.7576342,-1.78641,0.91153073,2.3016677,-0.16026326,-0.5568141,2.3590338
4803,0.6088,-0.1601919,-0.21025372,-2.7594037,-1.7875657,0.91200155,2.303543,-0.1601919,-0.55773485,2.361056
4804,0.6087,-0.16012014,-0.21092421,-2.7611732,-1.7887214,0.9124737,2.3054187,-0.16012014,-0.5586573,2.3630788
4805,0.6086,-0.16004801,-0.21159609,-2.762943,-1.7898772,0.9129471,2.3072944,-0.16004801,-0.5595814,2.365102
4806,0.6084,-0.15997547,-0.21226935,-2.7647128,-1.7910329,0.91342187,2.3091702,-0.15997547,-0.5605072,2.3671257
4807,0.6083,-0.15990253,-0.21294402,-2.7664828,-1.7921886,0.913898,2.3110464,-0.15990253,-0.5614347,2.36915
4808,0.6081,-0.1598292,-0.21362008,-2.7682528,-1.7933444,0.9143754,2.3129225,-0.1598292,-0.56236386,2.3711743
4809,0.608,-0.15975547,-0.21429755,-2.770023,-1.7945002,0.91485417,2.3147988,-0.15975547,-0.5632947,2.3731992
4810,0.6079,-0.15968134,-0.21497642,-2.7717936,-1.7956561,0.9153342,2.3166752,-0.15968134,-0.5642272,2.3752246
4811,0.6077,-0.15960678,-0.21565668,-2.773564,-1.7968118,0.91581565,2.3185518,-0.15960678,-0.56516147,2.3772504
4812,0.6076,-0.15953183,-0.21633837,-2.7753348,-1.7979677,0.9162984,2.3204286,-0.15953183,-0.5660974,2.3792768
4813,0.6075,-0.15945648,-0.21702145,-2.7771056,-1.7991234,0.9167825,2.3223054,-0.15945648,-0.567035,2.3813035
4814,0.6073,-0.1593807,-0.21770595,-2.7788765,-1.8002791,0.9172679,2.3241825,-0.1593807,-0.5679743,2.3833308
4815,0.6072,-0.15930451,-0.21839187,-2.7806475,-1.8014349,0.9177547,2.3260596,-0.15930451,-0.56891537,2.3853583
4816,0.6071,-0.15922792,-0.2190792,-2.7824185,-1.8025906,0.9182428,2.327937,-0.15922792,-0.5698581,2.3873863
4817,0.6069,-0.15915091,-0.21976794,-2.7841897,-1.8037463,0.9187323,2.3298142,-0.15915091,-0.5708025,2.3894148
4818,0.6068,-0.15907349,-0.2204581,-2.785961,-1.8049021,0.9192231,2.3316917,-0.15907349,-0.5717486,2.3914437
4819,0.6066,-0.15899563,-0.22114968,-2.7877324,-1.8060578,0.9197153,2.3335693,-0.15899563,-0.57269645,2.3934731
4820,0.6065,-0.15891735,-0.22184269,-2.7895038,-1.8072135,0.9202088,2.335447,-0.15891735,-0.573646,2.3955028
4821,0.6064,-0.15883866,-0.22253713,-2.7912755,-1.8083693,0.9207037,2.3373249,-0.15883866,-0.5745973,2.397533
4822,0.6062,-0.15875953,-0.22323298,-2.7930472,-1.8095249,0.9212,2.339203,-0.15875953,-0.5755503,2.3995636
4823,0.6061,-0.15867998,-0.22393027,-2.7948189,-1.8106805,0.9216976,2.341081,-0.15867998,-0.57650506,2.4015946
4824,0.606,-0.15859999,-0.22462898,-2.7965908,-1.8118361,0.9221966,2.3429592,-0.15859999,-0.5774615,2.403626
4825,0.6058,-0.15851957,-0.22532915,-2.7983627,-1.8129917,0.922697,2.3448374,-0.15851957,-0.5784197,2.4056578
4826,0.6057,-0.15843871,-0.22603074,-2.8001347,-1.8141474,0.92319876,2.3467157,-0.15843871,-0.5793796,2.40769
4827,0.6055,-0.15835743,-0.22673377,-2.8019068,-1.8153028,0.9237019,2.3485942,-0.15835743,-0.5803413,2.4097226
4828,0.6054,-0.1582757,-0.22743824,-2.803679,-1.8164583,0.92420644,2.3504727,-0.1582757,-0.58130467,2.4117556
4829,0.6053,-0.15819353,-0.22814415,-2.8054512,-1.8176138,0.92471236,2.3523514,-0.15819353,-0.5822698,2.413789
4830,0.6051,-0.15811092,-0.22885151,-2.8072236,-1.8187693,0.92521966,2.3542302,-0.15811092,-0.58323663,2.4158227
4831,0.605,-0.15802786,-0.22956032,-2.808996,-1.8199247,0.9257283,2.356109,-0.15802786,-0.5842052,2.417857
4832,0.6048,-0.15794435,-0.23027058,-2.8107684,-1.8210801,0.9262384,2.3579879,-0.15794435,-0.5851756,2.4198916
4833,0.6047,-0.1578604,-0.23098229,-2.8125408,-1.8222355,0.9267499,2.3598669,-0.1578604,-0.58614767,2.4219265
4834,0.6046,-0.157776,-0.23169546,-2.8143134,-1.8233907,0.9272628,2.3617458,-0.157776,-0.58712155,2.4239619
4835,0.6044,-0.15769115,-0.23241007,-2.816086,-1.824546,0.92777705,2.363625,-0.15769115,-0.58809716,2.4259977
4836,0.6043,-0.15760584,-0.23312615,-2.8178587,-1.8257012,0.92829275,2.3655043,-0.15760584,-0.58907455,2.4280338
4837,0.6041,-0.15752007,-0.23384368,-2.8196313,-1.8268564,0.9288099,2.3673835,-0.15752007,-0.5900537,2.4300704
4838,0.604,-0.15743384,-0.23456268,-2.821404,-1.8280115,0.9293284,2.369263,-0.15743384,-0.5910346,2.4321072
4839,0.6039,-0.15734714,-0.23528315,-2.8231769,-1.8291667,0.9298483,2.3711424,-0.15734714,-0.59201723,2.4341445
4840,0.6037,-0.15725999,-0.23600508,-2.8249497,-1.8303217,0.9303697,2.3730218,-0.15725999,-0.59300166,2.436182
4841,0.6036,-0.15717237,-0.23672849,-2.8267226,-1.8314767,0.93089247,2.3749013,-0.15717237,-0.5939879,2.43822
4842,0.6034,-0.15708429,-0.23745336,-2.8284955,-1.8326316,0.9314167,2.376781,-0.15708429,-0.5949759,2.4402585
4843,0.6033,-0.15699573,-0.2381797,-2.8302684,-1.8337865,0.93194234,2.3786607,-0.15699573,-0.5959656,2.4422972
4844,0.6032,-0.1569067,-0.23890752,-2.8320413,-1.8349413,0.9324694,2.3805404,-0.1569067,-0.59695715,2.4443364
4845,0.603,-0.1568172,-0.23963681,-2.8338141,-1.836096,0.93299794,2.38242,-0.1568172,-0.59795046,2.4463758
4846,0.6029,-0.15672722,-0.24036758,-2.8355873,-1.8372507,0.9335279,2.3843,-0.15672722,-0.59894556,2.4484158
4847,0.6027,-0.15663676,-0.24109983,-2.8373604,-1.8384054,0.93405926,2.38618,-0.15663676,-0.59994245,2.450456
4848,0.6026,-0.15654582,-0.24183357,-2.8391335,-1.8395599,0.93459207,2.3880599,-0.15654582,-0.6009411,2.4524965
4849,0.6025,-0.1564544,-0.24256879,-2.8409066,-1.8407145,0.93512636,2.3899398,-0.1564544,-0.60194165,2.4545374
4850,0.6023,-0.15636249,-0.2433055,-2.8426797,-1.8418689,0.9356621,2.3918197,-0.15636249,-0.60294396,2.4565787
4851,0.6022,-0.15627009,-0.24404371,-2.8444529,-1.8430232,0.93619925,2.3936996,-0.15627009,-0.60394806,2.4586203
4852,0.602,-0.1561772,-0.2447834,-2.846226,-1.8441775,0.9367379,2.3955798,-0.1561772,-0.60495394,2.4606621
4853,0.6019,-0.1560838,-0.24552459,-2.847999,-1.8453317,0.937278,2.39746,-0.1560838,-0.6059617,2.4627044
4854,0.6018,-0.15598993,-0.24626727,-2.8497722,-1.8464859,0.93781954,2.3993402,-0.15598993,-0.6069712,2.464747
4855,0.6016,-0.15589556,-0.24701145,-2.8515453,-1.8476399,0.93836254,2.4012203,-0.15589556,-0.6079825,2.46679
4856,0.6015,-0.15580069,-0.24775714,-2.8533185,-1.8487939,0.938907,2.4031005,-0.15580069,-0.6089957,2.4688332
4857,0.6013,-0.1557053,-0.24850433,-2.8550916,-1.8499478,0.939453,2.4049807,-0.1557053,-0.6100106,2.470877
4858,0.6012,-0.15560943,-0.24925302,-2.8568647,-1.8511016,0.9400004,2.4068608,-0.15560943,-0.6110274,2.472921
4859,0.6011,-0.15551305,-0.25000322,-2.8586378,-1.8522553,0.9405493,2.408741,-0.15551305,-0.612046,2.474965
4860,0.6009,-0.15541615,-0.25075492,-2.860411,-1.853409,0.9410997,2.4106212,-0.15541615,-0.61306643,2.4770098
4861,0.6008,-0.15531874,-0.25150815,-2.862184,-1.8545626,0.9416516,2.4125013,-0.15531874,-0.6140887,2.4790547
4862,0.6006,-0.15522082,-0.25226286,-2.8639572,-1.8557161,0.94220495,2.4143815,-0.15522082,-0.61511284,2.4810998
4863,0.6005,-0.15512238,-0.2530191,-2.8657303,-1.8568695,0.9427598,2.4162617,-0.15512238,-0.61613876,2.4831455
4864,0.6004,-0.15502343,-0.25377685,-2.8675032,-1.8580228,0.94331616,2.4181418,-0.15502343,-0.6171665,2.4851913
4865,0.6002,-0.15492395,-0.25453612,-2.869276,-1.859176,0.943874,2.420022,-0.15492395,-0.6181961,2.4872375
4866,0.6001,-0.15482394,-0.25529692,-2.871049,-1.8603292,0.94443333,2.4219022,-0.15482394,-0.6192276,2.489284
4867,0.5999,-0.15472342,-0.25605923,-2.8728218,-1.8614821,0.94499415,2.4237823,-0.15472342,-0.6202609,2.4913309
4868,0.5998,-0.15462238,-0.25682306,-2.8745947,-1.862635,0.9455565,2.4256625,-0.15462238,-0.62129605,2.493378
4869,0.5996,-0.1545208,-0.25758845,-2.8763676,-1.8637878,0.9461204,2.4275427,-0.1545208,-0.62233305,2.4954255
4870,0.5995,-0.15441868,-0.25835535,-2.8781402,-1.8649405,0.94668573,2.4294229,-0.15441868,-0.6233719,2.4974732
4871,0.5994,-0.15431602,-0.25912377,-2.8799129,-1.8660932,0.94725263,2.431303,-0.15431602,-0.6244126,2.4995213
4872,0.5992,-0.15421283,-0.25989375,-2.8816855,-1.8672457,0.947821,2.4331832,-0.15421283,-0.6254552,2.5015695
4873,0.5991,-0.1541091,-0.26066524,-2.8834581,-1.8683981,0.94839096,2.4350634,-0.1541091,-0.62649965,2.5036182
4874,0.5989,-0.15400483,-0.26143828,-2.8852308,-1.8695503,0.9489624,2.4369435,-0.15400483,-0.62754595,2.5056672
4875,0.5988,-0.15390001,-0.26221287,-2.8870032,-1.8707025,0.94953537,2.4388237,-0.15390001,-0.62859416,2.5077164
4876,0.5986,-0.15379465,-0.26298898,-2.8887756,-1.8718545,0.9501099,2.4407039,-0.15379465,-0.6296442,2.5097659
4877,0.5985,-0.15368873,-0.26376665,-2.890548,-1.8730065,0.9506859,2.442584,-0.15368873,-0.6306962,2.5118158
4878,0.5984,-0.15358226,-0.26454586,-2.8923204,-1.8741583,0.9512635,2.4444642,-0.15358226,-0.63175,2.513866
4879,0.5982,-0.15347524,-0.26532662,-2.8940926,-1.87531,0.9518426,2.4463444,-0.15347524,-0.6328057,2.5159163
4880,0.5981,-0.15336765,-0.26610893,-2.8958647,-1.8764615,0.9524233,2.4482243,-0.15336765,-0.6338633,2.517967
4881,0.5979,-0.15325952,-0.2668928,-2.897637,-1.877613,0.9530055,2.4501042,-0.15325952,-0.63492274,2.5200179
